Domain,Host,Process,AgentName,Resource,MetricName,Record_Type,Period,Intended_End_Timestamp,Actual_Start_Timestamp,Actual_End_Timestamp,Count,Type,Value,Min,Max,String_Value
SuperDomain,hcbiwp12,SAP HostAgent Process,SAP HostAgent SMDA98,SAP OsCol|Memory,FreeSwap (KB),?,1440,2013-06-26 15:48:00.0,2013-06-26 15:48:00.0,2013-06-26 16:12:00.0,189,1025,51189270,50451980,51428116,51189270
SuperDomain,hcbiwp13,SAP HostAgent Process,SAP HostAgent SMDA98,SAP OsCol|Memory,FreeSwap (KB),?,1440,2013-06-26 15:48:00.0,2013-06-26 15:48:00.0,2013-06-26 16:12:00.0,191,1025,51865560,51300924,52078016,51865560
SuperDomain,hcbiwp01,SAP HostAgent Process,SAP HostAgent SMDA97,SAP OsCol|Memory,FreeSwap (KB),?,1440,2013-06-26 16:12:00.0,2013-06-26 16:12:00.0,2013-06-26 16:36:00.0,189,1025,71481495,57659436,113967552,71481495
SuperDomain,hcbiwp10,SAP HostAgent Process,SAP HostAgent SMDA97,SAP OsCol|Memory,FreeSwap (KB),?,1440,2013-06-26 16:12:00.0,2013-06-26 16:12:00.0,2013-06-26 16:36:00.0,192,1025,59509055,57787616,59737608,59509055
SuperDomain,hcbiwp11,SAP HostAgent Process,SAP HostAgent SMDA98,SAP OsCol|Memory,FreeSwap (KB),?,1440,2013-06-26 16:12:00.0,2013-06-26 16:12:00.0,2013-06-26 16:36:00.0,188,1025,50662284,49426848,52931004,50662284
SuperDomain,hcbiwp00,SAP HostAgent Process,SAP HostAgent SMDA98,SAP OsCol|Memory,FreeSwap (KB),?,1440,2013-06-26 16:12:00.0,2013-06-26 16:12:00.0,2013-06-26 16:36:00.0,190,1025,59696691,59441240,60168896,59696691
SuperDomain,hcbiwp12,SAP HostAgent Process,SAP HostAgent SMDA98,SAP OsCol|Memory,FreeSwap (KB),?,1440,2013-06-26 16:12:00.0,2013-06-26 16:12:00.0,2013-06-26 16:36:00.0,191,1025,50878382,48571912,51279324,50878382
SuperDomain,hcbiwp13,SAP HostAgent Process,SAP HostAgent SMDA98,SAP OsCol|Memory,FreeSwap (KB),?,1440,2013-06-26 16:12:00.0,2013-06-26 16:12:00.0,2013-06-26 16:36:00.0,190,1025,52097598,51523416,54500512,52097598
SuperDomain,hcbiwp01,SAP HostAgent Process,SAP HostAgent SMDA97,SAP OsCol|Memory,FreeSwap (KB),?,1440,2013-06-26 16:36:00.0,2013-06-26 16:36:00.0,2013-06-26 17:00:00.0,188,1025,63688005,57955356,89077184,63688005
SuperDomain,hcbiwp10,SAP HostAgent Process,SAP HostAgent SMDA97,SAP OsCol|Memory,FreeSwap (KB),?,1440,2013-06-26 16:36:00.0,2013-06-26 16:36:00.0,2013-06-26 17:00:00.0,190,1025,56769906,56405460,57309936,56769906
SuperDomain,hcbiwp11,SAP HostAgent Process,SAP HostAgent SMDA98,SAP OsCol|Memory,FreeSwap (KB),?,1440,2013-06-26 16:36:00.0,2013-06-26 16:36:00.0,2013-06-26 17:00:00.0,189,1025,49962116,49634376,50313032,49962116
SuperDomain,hcbiwp00,SAP HostAgent Process,SAP HostAgent SMDA98,SAP OsCol|Memory,FreeSwap (KB),?,1440,2013-06-26 16:36:00.0,2013-06-26 16:36:00.0,2013-06-26 17:00:00.0,190,1025,59662916,59404440,60110136,59662916
SuperDomain,hcbiwp12,SAP HostAgent Process,SAP HostAgent SMDA98,SAP OsCol|Memory,FreeSwap (KB),?,1440,2013-06-26 16:36:00.0,2013-06-26 16:36:00.0,2013-06-26 17:00:00.0,189,1025,47514851,47026004,48571912,47514851
SuperDomain,hcbiwp13,SAP HostAgent Process,SAP HostAgent SMDA98,SAP OsCol|Memory,FreeSwap (KB),?,1440,2013-06-26 16:36:00.0,2013-06-26 16:36:00.0,2013-06-26 17:00:00.0,189,1025,54043965,53905540,54128384,54043965
SuperDomain,hcbiwp01,SAP HostAgent Process,SAP HostAgent SMDA97,SAP OsCol|Memory,FreeSwap (KB),?,1440,2013-06-26 17:00:00.0,2013-06-26 17:00:00.0,2013-06-26 17:24:00.0,191,1025,58810988,57929628,75088508,58810988
SuperDomain,hcbiwp10,SAP HostAgent Process,SAP HostAgent SMDA97,SAP OsCol|Memory,FreeSwap (KB),?,1440,2013-06-26 17:00:00.0,2013-06-26 17:00:00.0,2013-06-26 17:24:00.0,189,1025,56081624,55580640,56554196,56081624
SuperDomain,hcbiwp11,SAP HostAgent Process,SAP HostAgent SMDA98,SAP OsCol|Memory,FreeSwap (KB),?,1440,2013-06-26 17:00:00.0,2013-06-26 17:00:00.0,2013-06-26 17:24:00.0,188,1025,50278824,50090888,50641268,50278824
SuperDomain,hcbiwp00,SAP HostAgent Process,SAP HostAgent SMDA98,SAP OsCol|Memory,FreeSwap (KB),?,1440,2013-06-26 17:00:00.0,2013-06-26 17:00:00.0,2013-06-26 17:24:00.0,189,1025,60002056,59727640,60190500,60002056
SuperDomain,hcbiwp12,SAP HostAgent Process,SAP HostAgent SMDA98,SAP OsCol|Memory,FreeSwap (KB),?,1440,2013-06-26 17:00:00.0,2013-06-26 17:00:00.0,2013-06-26 17:24:00.0,188,1025,56530896,47107056,57579780,56530896
SuperDomain,hcbiwp13,SAP HostAgent Process,SAP HostAgent SMDA98,SAP OsCol|Memory,FreeSwap (KB),?,1440,2013-06-26 17:00:00.0,2013-06-26 17:00:00.0,2013-06-26 17:24:00.0,190,1025,56085384,54046816,58186988,56085384
SuperDomain,hcbiwp01,SAP HostAgent Process,SAP HostAgent SMDA97,SAP OsCol|Memory,FreeSwap (KB),?,1440,2013-06-26 17:24:00.0,2013-06-26 17:24:00.0,2013-06-26 17:48:00.0,188,1025,71791011,58001436,82094452,71791011
SuperDomain,hcbiwp10,SAP HostAgent Process,SAP HostAgent SMDA97,SAP OsCol|Memory,FreeSwap (KB),?,1440,2013-06-26 17:24:00.0,2013-06-26 17:24:00.0,2013-06-26 17:48:00.0,189,1025,54758476,54424332,55532792,54758476
SuperDomain,hcbiwp11,SAP HostAgent Process,SAP HostAgent SMDA98,SAP OsCol|Memory,FreeSwap (KB),?,1440,2013-06-26 17:24:00.0,2013-06-26 17:24:00.0,2013-06-26 17:48:00.0,189,1025,49845007,48082364,50332756,49845007
SuperDomain,hcbiwp00,SAP HostAgent Process,SAP HostAgent SMDA98,SAP OsCol|Memory,FreeSwap (KB),?,1440,2013-06-26 17:24:00.0,2013-06-26 17:24:00.0,2013-06-26 17:48:00.0,191,1025,59767694,59659552,59867920,59767694
SuperDomain,hcbiwp12,SAP HostAgent Process,SAP HostAgent SMDA98,SAP OsCol|Memory,FreeSwap (KB),?,1440,2013-06-26 17:24:00.0,2013-06-26 17:24:00.0,2013-06-26 17:48:00.0,190,1025,55259543,54152380,56641156,55259543
